"collaboration_group","sequence","title","authid","authname","journal_name","date"
1708,"2","Switching to efficient technologies in traditional biomass intensive countries: The resultant change in emissions","6701523673","Masera O.","Energy","2017"
1708,"3","Switching to efficient technologies in traditional biomass intensive countries: The resultant change in emissions","58065767500","Santana D.","Energy","2017"
1708,"4","Switching to efficient technologies in traditional biomass intensive countries: The resultant change in emissions","6701681600","Faaij A.P.C.","Energy","2017"
1709,"1","Yano’s conjecture for two-Puiseux-pair irreducible plane curve singularities","6603449039","Bartolo E.A.","Publications of the Research Institute for Mathematical Sciences","2017"
1709,"2","Yano’s conjecture for two-Puiseux-pair irreducible plane curve singularities","6603327553","Cassou-Noguès P.","Publications of the Research Institute for Mathematical Sciences","2017"
1709,"3","Yano’s conjecture for two-Puiseux-pair irreducible plane curve singularities","6602346262","Luengo I.","Publications of the Research Institute for Mathematical Sciences","2017"
1709,"4","Yano’s conjecture for two-Puiseux-pair irreducible plane curve singularities","6603163019","Melle-Hernández A.","Publications of the Research Institute for Mathematical Sciences","2017"
1710,"1","Random Access in C-RAN for User Activity Detection with Limited-Capacity Fronthaul","24315078200","Utkovski Z.","IEEE Signal Processing Letters","2017"
1710,"2","Random Access in C-RAN for User Activity Detection with Limited-Capacity Fronthaul","23993347300","Simeone O.","IEEE Signal Processing Letters","2017"
1710,"3","Random Access in C-RAN for User Activity Detection with Limited-Capacity Fronthaul","57191927928","Dimitrova T.","IEEE Signal Processing Letters","2017"
1710,"4","Random Access in C-RAN for User Activity Detection with Limited-Capacity Fronthaul","6603618176","Popovski P.","IEEE Signal Processing Letters","2017"
1711,"1","A theoretical framework for lagrangian descriptors","56610306600","Lopesino C.","International Journal of Bifurcation and Chaos","2017"
1711,"2","A theoretical framework for lagrangian descriptors","6701717350","Balibrea-Iniesta F.","International Journal of Bifurcation and Chaos","2017"
1711,"3","A theoretical framework for lagrangian descriptors","54885299200","García-Garrido V.J.","International Journal of Bifurcation and Chaos","2017"
1711,"4","A theoretical framework for lagrangian descriptors","7005205874","Wiggins S.","International Journal of Bifurcation and Chaos","2017"
1711,"5","A theoretical framework for lagrangian descriptors","6603836227","Mancho A.M.","International Journal of Bifurcation and Chaos","2017"
1712,"1","Cost-based design optimization of the heat exchangers in a parabolic trough power plant","57192375998","González-Gómez P.A.","Energy","2017"
1712,"2","Cost-based design optimization of the heat exchangers in a parabolic trough power plant","36158603700","Petrakopoulou F.","Energy","2017"
1712,"3","Cost-based design optimization of the heat exchangers in a parabolic trough power plant","8590400800","Briongos J.V.","Energy","2017"
1712,"4","Cost-based design optimization of the heat exchangers in a parabolic trough power plant","58065767500","Santana D.","Energy","2017"
1713,"1","Efficient design assessment in the railway electric infrastructure domain using cloud computing","56465064500","Caíno-Lores S.","Integrated Computer-Aided Engineering","2017"
1713,"2","Efficient design assessment in the railway electric infrastructure domain using cloud computing","57193505326","García A.","Integrated Computer-Aided Engineering","2017"
1713,"3","Efficient design assessment in the railway electric infrastructure domain using cloud computing","9735950000","García-Carballeira F.","Integrated Computer-Aided Engineering","2017"
1713,"4","Efficient design assessment in the railway electric infrastructure domain using cloud computing","7101919482","Carretero J.","Integrated Computer-Aided Engineering","2017"
1714,"1","Linearizations of Hermitian matrix polynomials preserving the sign characteristic","23396123500","Bueno M.","SIAM Journal on Matrix Analysis and Applications","2017"
1714,"2","Linearizations of Hermitian matrix polynomials preserving the sign characteristic","6603241087","Dopico F.","SIAM Journal on Matrix Analysis and Applications","2017"
1714,"3","Linearizations of Hermitian matrix polynomials preserving the sign characteristic","7003804620","Furtado S.","SIAM Journal on Matrix Analysis and Applications","2017"
1715,"1","Towards Human Smart Cities: Internet of Things for sensory impaired individuals","57198233820","Ramirez A.R.G.","Computing","2017"
1715,"2","Towards Human Smart Cities: Internet of Things for sensory impaired individuals","16021849300","González-Carrasco I.","Computing","2017"
1715,"3","Towards Human Smart Cities: Internet of Things for sensory impaired individuals","57192704425","Jasper G.H.","Computing","2017"
1715,"4","Towards Human Smart Cities: Internet of Things for sensory impaired individuals","38761721000","Lopez A.L.","Computing","2017"
1715,"5","Towards Human Smart Cities: Internet of Things for sensory impaired individuals","16022362600","Lopez-Cuadrado J.L.","Computing","2017"
1715,"6","Towards Human Smart Cities: Internet of Things for sensory impaired individuals","57207533415","García-Crespo A.","Computing","2017"
1716,"1","Cardinal coefficients related to surjectivity, darboux, and sierpiński-zygmund maps","13204887400","Ciesielski K.C.","Proceedings of the American Mathematical Society","2017"
1716,"2","Cardinal coefficients related to surjectivity, darboux, and sierpiński-zygmund maps","36617451000","Gámez-Merino J.L.","Proceedings of the American Mathematical Society","2017"
1716,"3","Cardinal coefficients related to surjectivity, darboux, and sierpiński-zygmund maps","57192675589","Mazza L.","Proceedings of the American Mathematical Society","2017"
1716,"4","Cardinal coefficients related to surjectivity, darboux, and sierpiński-zygmund maps","8691861300","Seoane-Sepúlveda J.B.","Proceedings of the American Mathematical Society","2017"
1717,"1","Mesh-based multi-frontal solver with reuse of partial LU factorizations for antenna array","35764683600","Martinez-Fernandez I.","Journal of Computational Science","2017"
1717,"2","Mesh-based multi-frontal solver with reuse of partial LU factorizations for antenna array","26031779000","Wozniak M.","Journal of Computational Science","2017"
1717,"3","Mesh-based multi-frontal solver with reuse of partial LU factorizations for antenna array","35563049800","Garcia-Castillo L.","Journal of Computational Science","2017"
1717,"4","Mesh-based multi-frontal solver with reuse of partial LU factorizations for antenna array","23393712700","Paszynski M.","Journal of Computational Science","2017"
1718,"1","Second order linear parabolic equations in uniform spaces in R<sup>N</sup>","55936534700","Quesada C.","Revista Matematica Complutense","2017"
1718,"2","Second order linear parabolic equations in uniform spaces in R<sup>N</sup>","6701418341","Rodríguez-Bernal A.","Revista Matematica Complutense","2017"
1719,"1","Thermodynamic and economic assessment of a new generation of subcritical and supercritical solar power towers","55964739700","Rodríguez-Sánchez M.R.","Energy","2017"
1719,"2","Thermodynamic and economic assessment of a new generation of subcritical and supercritical solar power towers","54682280900","Sánchez-González A.","Energy","2017"
1719,"3","Thermodynamic and economic assessment of a new generation of subcritical and supercritical solar power towers","57192375998","González-Gómez P.A.","Energy","2017"
1719,"4","Thermodynamic and economic assessment of a new generation of subcritical and supercritical solar power towers","22953908000","Marugán-Cruz C.","Energy","2017"
1719,"5","Thermodynamic and economic assessment of a new generation of subcritical and supercritical solar power towers","58065767500","Santana D.","Energy","2017"
1720,"1","Experimental evaluation of a flexible I/O architecture for accelerating workflow engines in ultrascale environments","55899279500","Rodrigo Duro F.","Parallel Computing","2017"
1720,"2","Experimental evaluation of a flexible I/O architecture for accelerating workflow engines in ultrascale environments","24821209000","Garcia Blas J.","Parallel Computing","2017"
1720,"3","Experimental evaluation of a flexible I/O architecture for accelerating workflow engines in ultrascale environments","15065477700","Isaila F.","Parallel Computing","2017"
1720,"4","Experimental evaluation of a flexible I/O architecture for accelerating workflow engines in ultrascale environments","7101919482","Carretero J.","Parallel Computing","2017"
1720,"5","Experimental evaluation of a flexible I/O architecture for accelerating workflow engines in ultrascale environments","8900976900","Wozniak J.M.","Parallel Computing","2017"
1720,"6","Experimental evaluation of a flexible I/O architecture for accelerating workflow engines in ultrascale environments","8424541100","Ross R.","Parallel Computing","2017"
1721,"1","Ultrasonic bone localization algorithm based on time-series cumulative kurtosis","6603947701","Robles G.","ISA Transactions","2017"
1721,"2","Ultrasonic bone localization algorithm based on time-series cumulative kurtosis","56610407400","Fresno J.M.","ISA Transactions","2017"
1721,"3","Ultrasonic bone localization algorithm based on time-series cumulative kurtosis","7004521221","Giannetti R.","ISA Transactions","2017"
1722,"1","Different aspects of workflow scheduling in large-scale distributed systems","26029630000","Stavrinides G.L.","Simulation Modelling Practice and Theory","2017"
1722,"2","Different aspects of workflow scheduling in large-scale distributed systems","55899279500","Duro F.R.","Simulation Modelling Practice and Theory","2017"
1722,"3","Different aspects of workflow scheduling in large-scale distributed systems","7003394469","Karatza H.D.","Simulation Modelling Practice and Theory","2017"
1722,"4","Different aspects of workflow scheduling in large-scale distributed systems","24821209000","Blas J.G.","Simulation Modelling Practice and Theory","2017"
1722,"5","Different aspects of workflow scheduling in large-scale distributed systems","7101919482","Carretero J.","Simulation Modelling Practice and Theory","2017"
1723,"1","Cooperative parallel particle filters for online model selection and applications to urban mobility","34969394500","Martino L.","Digital Signal Processing: A Review Journal","2017"
